"FIQ_ORDRE";"FIQ_PES";"FIQ_TRA_CODE";"FIQ_DATE_DEPOT";"FIQ_DATE_TRI";"MATERIAUX";"POIDS_VRAC";"POIDS_SAC";"FAMILLE_MATERIAUX"
16974;1525986;"330045";06/07/23;06/07/23;"PE films valorisables (valo)";0,22;0;"Autres emb recyclables en plastique"
16974;1525986;"330045";06/07/23;06/07/23;"Non valorisables vrais";20,21;0;"Materiaux non valorisables"
16974;1525986;"330045";06/07/23;06/07/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16974;1525986;"330045";06/07/23;06/07/23;"Carton plat et carton ondulé imprimé";8,52;0;"Emballages papier - carton"
16974;1525986;"330045";06/07/23;06/07/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16974;1525986;"330045";06/07/23;06/07/23;"autre plastique non valorisable";1,22;0;"Materiaux non valorisables"
16974;1525986;"330045";06/07/23;06/07/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16974;1525986;"330045";06/07/23;06/07/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16974;1525986;"330045";06/07/23;06/07/23;"Journaux et magazines";5,56;0;"Autres papiers recyclables"
16974;1525986;"330045";06/07/23;06/07/23;"PET transparent incolore et bleuté clair";1,17;0;"Flaconnages recyclables en plastique"
16974;1525986;"330045";06/07/23;06/07/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16974;1525986;"330045";06/07/23;06/07/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16974;1525986;"330045";06/07/23;06/07/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
16974;1525986;"330045";06/07/23;06/07/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"Emballages recyclables en aluminium";0,04;0;"Emballages métalliques"
16975;1525992;"120062";06/07/23;06/07/23;"Fines alu";0,01;0;"Emballages métalliques"
16975;1525992;"120062";06/07/23;06/07/23;"PE films valorisables (valo)";0,16;0;"Autres emb recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"ELA";0,04;0;"Emballages papier - carton"
16975;1525992;"120062";06/07/23;06/07/23;"autre plastique non valorisable";0,19;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"Carton brun";0;0;"Emballages papier - carton"
16975;1525992;"120062";06/07/23;06/07/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16975;1525992;"120062";06/07/23;06/07/23;"PET autre et PVC";0,02;0;"Flaconnages recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16975;1525992;"120062";06/07/23;06/07/23;"GM";0,01;0;"Autres papiers recyclables"
16975;1525992;"120062";06/07/23;06/07/23;"Journaux et magazines";21,58;0;"Autres papiers recyclables"
16975;1525992;"120062";06/07/23;06/07/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16975;1525992;"120062";06/07/23;06/07/23;"PET Clair, barquettes, pot (valo)";0;0;"Autres emb recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"PET transparent incolore et bleuté clair";0,18;0;"Flaconnages recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"Emballages recyclables en acier";0,12;0;"Emballages métalliques"
16975;1525992;"120062";06/07/23;06/07/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"Carton plat et carton ondulé imprimé";8,09;0;"Emballages papier - carton"
16975;1525992;"120062";06/07/23;06/07/23;"PEHD translucide ou opaque";0,08;0;"Flaconnages recyclables en plastique"
16975;1525992;"120062";06/07/23;06/07/23;"Non valorisables vrais";6,18;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"PEHD translucide ou opaque";0,69;0;"Flaconnages recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"Carton plat et carton ondulé imprimé";12,68;0;"Emballages papier - carton"
16976;1526263;"330005";10/07/23;10/07/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"Journaux et magazines";9,16;0;"Autres papiers recyclables"
16976;1526263;"330005";10/07/23;10/07/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16976;1526263;"330005";10/07/23;10/07/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"PE films valorisables (valo)";0,25;0;"Autres emb recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"GM";0,17;0;"Autres papiers recyclables"
16976;1526263;"330005";10/07/23;10/07/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"Carton brun";0;0;"Emballages papier - carton"
16976;1526263;"330005";10/07/23;10/07/23;"Non valorisables vrais";12,3;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"autre plastique non valorisable";0,5;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"Emballages recyclables en acier";0,24;0;"Emballages métalliques"
16976;1526263;"330005";10/07/23;10/07/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"ELA";0,21;0;"Emballages papier - carton"
16976;1526263;"330005";10/07/23;10/07/23;"PET Clair, barquettes, pot (valo)";0,07;0;"Autres emb recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"PET transparent incolore et bleuté clair";0,37;0;"Flaconnages recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"Fines alu";0,04;0;"Emballages métalliques"
16976;1526263;"330005";10/07/23;10/07/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"PET autre et PVC";0,15;0;"Flaconnages recyclables en plastique"
16976;1526263;"330005";10/07/23;10/07/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16972;1525795;"134010";05/07/23;05/07/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16973;1525825;"160007";05/07/23;05/07/23;"PEHD translucide ou opaque";0,74;0;"Flaconnages recyclables en plastique"
16974;1525986;"330045";06/07/23;06/07/23;"ELA";0,31;0;"Emballages papier - carton"
16975;1525992;"120062";06/07/23;06/07/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16976;1526263;"330005";10/07/23;10/07/23;"Emballages recyclables en aluminium";0,04;0;"Emballages métalliques"
16977;1526413;"170003";11/07/23;12/07/23;"Non valorisables vrais";6,46;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"ELA";0,35;0;"Emballages papier - carton"
16977;1526413;"170003";11/07/23;12/07/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16977;1526413;"170003";11/07/23;12/07/23;"autre plastique non valorisable";0,84;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"Journaux et magazines";13,89;0;"Autres papiers recyclables"
16977;1526413;"170003";11/07/23;12/07/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"PET transparent incolore et bleuté clair";1,15;0;"Flaconnages recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"PET autre et PVC";0,36;0;"Flaconnages recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"PET Clair, barquettes, pot (valo)";0,21;0;"Autres emb recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"GM";0,09;0;"Autres papiers recyclables"
16977;1526413;"170003";11/07/23;12/07/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"Emballages recyclables en acier";2,43;0;"Emballages métalliques"
16977;1526413;"170003";11/07/23;12/07/23;"Carton plat et carton ondulé imprimé";9,17;0;"Emballages papier - carton"
16977;1526413;"170003";11/07/23;12/07/23;"Fines alu";0,1;0;"Emballages métalliques"
16977;1526413;"170003";11/07/23;12/07/23;"Emballages recyclables en aluminium";0,39;0;"Emballages métalliques"
16977;1526413;"170003";11/07/23;12/07/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16977;1526413;"170003";11/07/23;12/07/23;"PEHD translucide ou opaque";1;0;"Flaconnages recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16977;1526413;"170003";11/07/23;12/07/23;"PE films valorisables (valo)";0,37;0;"Autres emb recyclables en plastique"
16977;1526413;"170003";11/07/23;12/07/23;"Carton brun";0;0;"Emballages papier - carton"
16978;1526517;"120057";12/07/23;12/07/23;"GM";0,34;0;"Autres papiers recyclables"
16978;1526517;"120057";12/07/23;12/07/23;"Fines alu";0,11;0;"Emballages métalliques"
16978;1526517;"120057";12/07/23;12/07/23;"autre plastique non valorisable";0,78;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"Journaux et magazines";9,28;0;"Autres papiers recyclables"
16978;1526517;"120057";12/07/23;12/07/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"Carton plat et carton ondulé imprimé";11,29;0;"Emballages papier - carton"
16978;1526517;"120057";12/07/23;12/07/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"Emballages recyclables en acier";0,6;0;"Emballages métalliques"
16978;1526517;"120057";12/07/23;12/07/23;"ELA";0,56;0;"Emballages papier - carton"
16978;1526517;"120057";12/07/23;12/07/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"Emballages recyclables en aluminium";0,27;0;"Emballages métalliques"
16978;1526517;"120057";12/07/23;12/07/23;"PET Clair, barquettes, pot (valo)";0,34;0;"Autres emb recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"PET transparent incolore et bleuté clair";0,66;0;"Flaconnages recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"PE films valorisables (valo)";0,61;0;"Autres emb recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16978;1526517;"120057";12/07/23;12/07/23;"PET Foncé, barquettes, pot (valo)";0;0;""
16978;1526517;"120057";12/07/23;12/07/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"PET autre et PVC";0,15;0;"Flaconnages recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"Carton brun";0;0;"Emballages papier - carton"
16978;1526517;"120057";12/07/23;12/07/23;"PEHD translucide ou opaque";1,53;0;"Flaconnages recyclables en plastique"
16978;1526517;"120057";12/07/23;12/07/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16979;1526585;"131003";13/07/23;13/07/23;"ELA";0,44;0;"Emballages papier - carton"
16979;1526585;"131003";13/07/23;13/07/23;"Carton brun";0;0;"Emballages papier - carton"
16979;1526585;"131003";13/07/23;13/07/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16979;1526585;"131003";13/07/23;13/07/23;"Fines alu";0,04;0;"Emballages métalliques"
16979;1526585;"131003";13/07/23;13/07/23;"PE films valorisables (valo)";0,55;0;"Autres emb recyclables en plastique"
16979;1526585;"131003";13/07/23;13/07/23;"PEHD translucide ou opaque";2,18;0;"Flaconnages recyclables en plastique"
16979;1526585;"131003";13/07/23;13/07/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16979;1526585;"131003";13/07/23;13/07/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16979;1526585;"131003";13/07/23;13/07/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16979;1526585;"131003";13/07/23;13/07/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16979;1526585;"131003";13/07/23;13/07/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16836;1508518;"151010";19/01/23;19/01/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16836;1508518;"151010";19/01/23;19/01/23;"ELA";0,28;0;"Emballages papier - carton"
16836;1508518;"151010";19/01/23;19/01/23;"Carton brun";0;0;"Emballages papier - carton"
16836;1508518;"151010";19/01/23;19/01/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16836;1508518;"151010";19/01/23;19/01/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16836;1508518;"151010";19/01/23;19/01/23;"Fines alu";0,04;0;"Emballages métalliques"
16836;1508518;"151010";19/01/23;19/01/23;"Non valorisables vrais";15,04;0;"Materiaux non valorisables"
16836;1508518;"151010";19/01/23;19/01/23;"Objets plastique valorisables (valo)";0,27;0;"Autres emb recyclables en plastique"
16836;1508518;"151010";19/01/23;19/01/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16836;1508518;"151010";19/01/23;19/01/23;"PET transparent incolore et bleuté clair";0,27;0;"Flaconnages recyclables en plastique"
16836;1508518;"151010";19/01/23;19/01/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16836;1508518;"151010";19/01/23;19/01/23;"GM";0,46;0;"Autres papiers recyclables"
16836;1508518;"151010";19/01/23;19/01/23;"PE PP PS barquettes pots (valo)";0,22;0;"Autres emb recyclables en plastique"
16836;1508518;"151010";19/01/23;19/01/23;"Carton plat et carton ondulé imprimé";13,44;0;"Emballages papier - carton"
16836;1508518;"151010";19/01/23;19/01/23;"PET autre et PVC";0,19;0;"Flaconnages recyclables en plastique"
16836;1508518;"151010";19/01/23;19/01/23;"Journaux et magazines";6,3;0;"Autres papiers recyclables"
